The Key,Michael Curtiz,,Drama,,1934
Kid Millions,Roy Del Ruth,,"Comedy, Musical",,1934
Lady by Choice,David Burton,,"Comedy, Drama",,1934
The Last Round-Up,Henry Hathaway,,Western,,1934
Laughing Boy,Hunt Stromberg,,Drama,,1934
Limehouse Blues,Alexander Hall,,"Drama, Crime",,1934
The Line-Up,Howard Higgin,,"Drama, Crime",,1934
"Little Man, What Now?",Frank Borzage,,Drama,,1934
Little Men,Phil Rosen,,Drama,,1934
The Little Minister,Richard Wallace,,Drama,,1934
Little Miss Marker,Alexander Hall,,"Comedy, Drama",,1934
Looking for Trouble,William A. Wellman,,"Drama, Crime",,1934
A Lost Lady,Alfred E. Green,,,,1934
The Lost Patrol,John Ford,,"Adventure, War",,1934
Love Birds,William A. Seiter,,Comedy,,1934
The Lucky Texan,Robert N. Bradbury,,Western,,1934
Madame DuBarry,William Dieterle,,"Comedy, Drama",,1934
The Man from Utah,Robert N. Bradbury,,Western,,1934
The Man Who Reclaimed His Head,Edward Ludwig,,Drama,,1934
The Man with Two Faces,Archie Mayo,,"Drama, Crime",,1934
Managed Money,Charles Lamont,,Comedy,two-reel short,1934
Mandalay,Michael Curtiz,,Drama,,1934
Manhattan Melodrama,George Cukor,,"Drama, Romance",,1934
Maniac,Dwain Esper,,Horror,,1934
Many Happy Returns,Norman Z. McLeod,,Comedy,,1934
Marie Galante,Henry King,,"Drama, Romance",,1934
Melody in Spring,Norman Z. McLeod,,"Comedy, Musical",,1934
Men in White,Richard Boleslawski,,Drama,,1934
The Merry Frinks,Alfred E. Green,,Comedy drama,[3],1934
The Merry Widow,Ernst Lubitsch,,"Comedy, Musical",,1934
Midnight,Chester Erskine,,"Drama, Crime",,1934
Monte Carlo Nights,William Nigh,,"Drama, Mystery",,1934
Moulin Rouge,Sidney Lanfield,,"Comedy, Musical",,1934
Mrs. Wiggs of the Cabbage Patch,Norman Taurog,,Comedy,,1934
The Mysterious Mr. Wong,William Nigh,,"Mystery, Horror",,1934
The Ninth Guest,Roy William Neill,,"Drama, Mystery",,1934
Now and Forever,Henry Hathaway,,"Comedy, Romance",,1934
Now I'll Tell,Edwin J. Burke,,Drama,,1934
Of Human Bondage,John Cromwell,,Drama,,1934
The Old Fashioned Way,William Beaudine,,Comedy,,1934
One More River,James Whale,,Drama,,1934
One Night of Love,Victor Schertzinger,,Musical,,1934
Operator 13,Richard Boleslawski,,"Comedy, Drama, Musical",,1934
Our Daily Bread,King Vidor,,Drama,,1934
Outcast Lady,Robert Z. Leonard,,Drama,,1934
The Painted Veil,Richard Boleslawski,,Drama,,1934
Palooka,Benjamin Stoloff,,Comedy,,1934
Pardon My Pups,Charles Lamont,,Comedy,two-reel short,1934
Paris Interlude,Edwin L. Marin,,"Drama, Musical",,1934
Peck's Bad Boy,Edward F. Cline,,"Comedy, Drama",,1934
The Personality Kid,Alan Crosland,,Drama,,1934
Port of Lost Dreams,Frank R. Strayer,,"Drama, Crime",,1934
The President Vanishes,William A. Wellman,,Drama,,1934
Ready for Love,Marion Gering,,"Romance, Comedy",,1934
The Richest Girl in the World,William A. Seiter,,Comedy,,1934
Riptide,Edmund Goulding,,Romance,,1934
The Road to Ruin,Dorothy Davenport,,Drama,,1934
Sadie McKee,Clarence Brown,,Drama,,1934
The Scarlet Empress,Josef von Sternberg,,Historical drama,,1934
The Scarlet Letter,Ray Enright,,Drama,,1934
The Secret Bride,William Dieterle,,Drama,,1934
Sequoia,Edwin L. Marin,,"Drama, Adventure",,1934
She Love Me Not,Elliott Nugent,,Romantic comedy,,1934
Shoot the Works,Wesley Ruggles,,Musical comedy,,1934
The Show-Off,Charles Reisner,,Comedy,,1934
Side Streets,Alfred E. Green,,Drama,,1934
The Silver Streak,Thomas Atkins,,Drama,,1934
Sing and Like It,William A. Seiter,,Comedy,,1934
Six of a Kind,Leo McCarey,,Comedy,,1934
Smoking Guns,Alan James,,Western,,1934
Spitfire,John Cromwell,,Drama,,1934
The St. Louis Kid,Ray Enright,,Drama,,1934
Stand Up and Cheer!,Winfield Sheehan,,Musical,,1934
The Star Packer,Robert N. Bradbury,,Western,,1934
Stingaree,William A. Wellman,,Romance,,1934
Sweet Adeline,Mervyn LeRoy,,"Drama, Musical",,1934
Take the Stand,Phil Rosen,,,[4],1934
Tarzan and His Mate,Cedric Gibbons,,"Drama, Adventure",,1934
The Thin Man,W. S. Van Dyke,,"Comedy, Drama, Crime",,1934
Thirty Day Princess,Marion Gering,,Comedy,,1934
This Man Is Mine,John Cromwell,,"Drama, Romance",,1934
This Side of Heaven,William K. Howard,,"Comedy, Drama",,1934
Thunder Over Texas,Edgar G. Ulmer,,Western,,1934
The Trail Beyond,Robert N. Bradbury,,Western,,1934
Treasure Island,Victor Fleming,,Adventure,,1934
Twentieth Century,Howard Hawks,,Comedy,,1934
Twenty Million Sweethearts,Ray Enright,,"Comedy, Musical",,1934
Two Heads on a Pillow,William Nigh,,Romantic comedy,,1934
Uncertain Lady,Karl Freund,,Comedy,,1934
Upper World,Roy Del Ruth,,Drama,,1934
A Very Honorable Guy,Lloyd Bacon,,Comedy,,1934
Viva Villa!,,,,,1934
We Live Again,Rouben Mamoulian,,Drama,,1934
We're Not Dressing,Norman Taurog,,"Comedy, Musical",,1934
We're Rich Again,William A. Seiter,,Comedy,,1934
Wednesday's Child,John S. Robertson,,Drama,,1934
West of the Divide,Robert N. Bradbury,,Drama,,1934
West of the Pecos,Phil Rosen,,Western,,1934
What Every Woman Knows,Gregory La Cava,,"Comedy, Drama",,1934
Whirlpool,Roy William Neill,,"Drama, Crime",,1934
The White Parade,Irving Cummings,,Drama,,1934
Whom the Gods Destroy,Walter Lang,,Drama,,1934
A Wicked Woman,Charles Brabin,,Drama,,1934
Wild Cargo,Armand Denis,Frank Buck,Documentary,,1934
The Witching Hour,Henry Hathaway,,Drama,,1934
The Woman Condemned,Dorothy Davenport,,"Drama, Crime",,1934
Woman in the Dark,Phil Rosen,,"Drama, Crime",,1934
Wonder Bar,,,"Comedy, Musical",,1934
The World Moves On,John Ford,,"Drama, War",,1934
The Yiddish King Lear,Harry Thomashefsky,,Drama,Yiddish-language,1934
You Belong to Me,Alfred L. Werker,,Drama,,1934
You Can't Buy Everything,Charles Reisner,,"Comedy, Drama",,1934
You're Telling Me!,Erle C. Kenton,,Comedy,,1934
Young and Beautiful,Joseph Santley,,Comedy,,1934
,,,,,1934
Accent on Youth,Wesley Ruggles,,Comedy,,1935
After Office Hours,Robert Z. Leonard,,"Drama, Crime",,1935
"Ah, Wilderness!",Clarence Brown,,"Comedy, Drama",,1935
Air Hawks,Albert S. Rogell,,"Drama, Action",,1935
Alibi Ike,Ray Enright,,Comedy,,1935
Alice Adams,George Stevens,,"Drama, Romance",,1935
Anna Karenina,Clarence Brown,,Drama,,1935
Annie Oakley,George Stevens,,"Drama, Western",,1935
The Arizonian,,,Western,,1935
Asegure a su mujer,Lewis Seiler,,Comedy,Spanish language,1935
Baby Face Harrington,Raoul Walsh,,Comedy,,1935
Barbary Coast,Howard Hawks,,"Drama, Adventure",,1935
Becky Sharp,,,Drama,,1935
The Best Man Wins,Erle C. Kenton,,"Drama, Crime",,1935
The Big Broadcast of 1936,Norman Taurog,,"Comedy, Musical",,1935
Biography of a Bachelor Girl,Edward H. Griffith,,"Comedy, Romance",,1935
Black Fury,Michael Curtiz,,Drama,,1935
The Black Room,Roy William Neill,,"Crime, Horror",,1935
Black Sheep,Allan Dwan,,Drama,,1935
Bordertown,Archie Mayo,,"Drama, Crime",,1935
Born to Gamble,Phil Rosen,,Drama,,1935
The Bride Comes Home,Wesley Ruggles,,Comedy,,1935
Bride of Frankenstein,James Whale,,,,1935
Broadway Gondolier,Lloyd Bacon,,Musical,,1935
Broadway Melody of 1936,,,"Comedy, Musical",,1935
The Call of the Wild,William A. Wellman,,"Drama, Adventure",,1935
The Calling of Dan Matthews,Phil Rosen,,Drama,[1],1935
Captain Blood,Michael Curtiz,,"Adventure, Action",,1935
Captain Hurricane,John S. Robertson,,"Comedy, Drama",,1935
Car 99,Charles Barton,,"Drama, Crime",,1935
Cardinal Richelieu,Rowland V. Lee,,"Drama, Romance",,1935
The Case of the Curious Bride,Michael Curtiz,,"Drama, Crime",,1935
The Case of the Lucky Legs,Michael Curtiz,,"Drama, Crime",,1935
The Casino Murder Case,Edwin L. Marin,,"Comedy, Mystery",,1935
Charlie Chan in Egypt,Louis King,,"Mystery, Comedy",,1935
Charlie Chan in Paris,Lewis Seiler,,"Mystery, Comedy",,1935
Charlie Chan in Shanghai,James Tinling,,"Mystery, comedy",,1935
Chasing Yesterday,"George Nicholls, Jr.",,Drama,,1935
China Seas,Tay Garnett,,Adventure,,1935
Circumstantial Evidence,Charles Lamont,,"Drama, Crime",,1935
Condemned to Live,Frank R. Strayer,,"Mystery, Horror",,1935
Coronado,Norman Z. McLeod,,Musical,,1935
The Cowboy Millionaire,Edward F. Cline,,Western,,1935
Crime and Punishment,Josef von Sternberg,,"Drama, Crime",,1935
The Crime of Dr. Crespi,John H. Auer,,Horror,,1935
The Crusades,Cecil B. DeMille,,"Drama, Adventure",,1935
Curly Top,Irving Cummings,,Musical,,1935
Danger Ahead,Albert Herman,,"Drama, Crime",,1935
Dangerous,Alfred E. Green,,Drama,,1935
Dante's Inferno,Harry Lachman,,Drama,,1935
The Daring Young Man,William A. Seiter,,Comedy,,1935
The Dark Angel,Sidney Franklin,,"Drama, Romance",,1935
David Copperfield,George Cukor,,"Drama, Romance",,1935
Death Flies East,Phil Rosen,,Mystery,,1935
Devil Dogs of the Air,Lloyd Bacon,,"Comedy, Drama",,1935
The Devil is a Woman,Josef von Sternberg,,"Comedy, Drama",,1935
Diamond Jim,A. Edward Sutherland,,Biopic,,1935
A Dog of Flanders,Edward Sloman,,Drama,,1935
East of Java,George Melford,,"Adventure, Drama",,1935
Eight Bells,Roy William Neill,,"Drama, Adventure",,1935
Escapade,Robert Z. Leonard,,"Comedy, Romance",,1935
Every Night at Eight,Raoul Walsh,,"Comedy, Musical",,1935
The Farmer Takes a Wife,Victor Fleming,,"Comedy, Romance",,1935
Fighting Caballero,Elmer Clifton,,Western,,1935
The Flame Within,Edmund Goulding,,Drama,,1935
Four Hours to Kill!,Mitchell Leisen,,"Drama, Crime",,1935
Freckles,,,Drama,,1935
Frisco Kid,Lloyd Bacon,,"Drama, Adventure",,1935
Front Page Woman,Michael Curtiz,,"Drama, Romance",,1935
G Men,William Keighley,,"Drama, Crime",,1935
The Gay Deception,William Wyler,,Romantic comedy,,1935
Gigolette,Charles Lamont,,Romance,,1935
The Gilded Lily,Wesley Ruggles,,"Comedy, Romance",,1935
Ginger,Lewis Seiler,,Comedy,,1935
The Girl from 10th Avenue,Alfred E. Green,,Drama,,1935
The Glass Key,Frank Tuttle,,"Drama, Crime",,1935
Go Into Your Dance,Archie Mayo,,Musical,,1935
Goin' to Town,Alexander Hall,,"Comedy, Musical",,1935
Going Highbrow,Robert Florey,,"Comedy, Romance",,1935
Gold Diggers of 1935,Busby Berkeley,,"Comedy, Musical",,1935
The Good Fairy,William Wyler,,Romantic comedy,,1935
The Goose and the Gander,Alfred E. Green,,Romantic comedy,,1935
Grand Old Girl,John S. Robertson,,"Drama, Romance",,1935
The Great Impersonation,Alan Crosland,,Drama,,1935
Hands Across the Table,Mitchell Leisen,,"Comedy, Romance",,1935
The Headline Woman,William Nigh,,"Drama, Crime",,1935
The Healer,Reginald Barker,,Drama,,1935
Here Comes the Band,Paul Sloane,,"Comedy, Musical",,1935
Here's to Romance,Alfred E. Green,,Musical,[2],1935
"Hi, Gaucho!",Tommy Atkins,,Comedy,,1935
His Family Tree,Charles Vidor,,Comedy,,1935
Home on the Range,Arthur Jacobson,,Western,,1935
Hooray for Love,Walter Lang,,Musical comedy,,1935
Hop-Along Cassidy,Howard Bretherton,,Western,,1935
Hot Tip,,,Comedy,,1935
I Dream Too Much,Walter Lang,,"Comedy, Musical",,1935
I Found Stella Parish,Mervyn LeRoy,,Drama,,1935
I Live for Love,Busby Berkeley,,,,1935
I Live My Life,W.S. Van Dyke,,Comedy drama,MGM,1935
If You Could Only Cook,William A. Seiter,,Romantic comedy,,1935
The Imperfect Lady,Tim Whelan,,Comedy,MGM,1935
In Caliente,Lloyd Bacon,,"Musical, Comedy",,1935
In Old Kentucky,George Marshall,,Comedy,,1935
In person,William A. Seiter,,Romantic comedy,,1935
The Informer,John Ford,,Drama,,1935
The Irish in Us,Lloyd Bacon,,Comedy,,1935
It's a Great Life,Edward F. Cline,,Drama,,1935
It's a Small World,Irving Cummings,,Comedy,,1935
Jalna,John Cromwell,,Drama,,1935
Justice of the Range,David Selman,,Western,,1935
Kind Lady,George B. Seitz,,Drama,,1935
Laddie,George Stevens,,"Comedy, Drama",,1935
The Last Days of Pompeii,Merian C. Cooper,,"Drama, Adventure",,1935
The Last Outpost,,,"Drama, War",,1935
Life Begins at 40,George Marshall,,Comedy,,1935
Life Returns,Eugene Frenke,,,,1935
Little Big Shot,Michael Curtiz,,Comedy,,1935
The Little Colonel,David Butler,,"Comedy, Drama",,1935
The Littlest Rebel,David Butler,,Drama,,1935
The Lives of a Bengal Lancer,Henry Hathaway,,"Drama, Adventure",,1935
Living on Velvet,Frank Borzage,,"Drama, Romance",,1935
Love in Bloom,Elliott Nugent,,"Comedy, Romance",,1935
Love Me Forever,Victor Schertzinger,,"Drama, Musical",,1935
Mad Love,Karl Freund,,"Drama, Horror",,1935
Magnificent Obsession,John M. Stahl,,"Drama, Romance",,1935
Make a Million,Lewis D. Collins,,Comedy,,1935
Man on the Flying Trapeze,,,Comedy,,1935
The Man Who Broke the Bank at Monte Carlo,Stephen Roberts,,Comedy,,1935
Manhattan Moon,Stuart Walker,,"Comedy, Musical",,1935
Mark of the Vampire,Tod Browning,,"Mystery, Horror",,1935
Maybe It's Love,William C. McGann,,"Comedy, Romance",,1935
Men of Action,Alan James,,"Drama, Action",,1935
Men Without Names,Ralph Murphy,,"Drama, Crime",,1935
Metropolitan,Richard Boleslawski,,"Drama, Musical",,1935
Midnight Phantom,Bernard B. Ray,,"Drama, Crime",,1935
A Midsummer Night's Dream,,,"Comedy, Fantasy",,1935
Miss Pacific Fleet,Ray Enright,,Comedy,,1935
Mississippi,Wesley Ruggles,,"Comedy, Musical",,1935
Mister Dynamite,Alan Crosland,,"Drama, Crime",,1935
Moonlight on the Prairie,D. Ross Lederman,,Western musical,,1935
Murder in Harlem,Oscar Micheaux,,"Drama, Mystery",,1935
Murder in the Fleet,Edward Sedgwick,,"Comedy, Drama",,1935
The Murder Man,Tim Whelan,,"Drama, Crime",,1935
Murder on a Honeymoon,Lloyd Corrigan,,"Comedy, Mystery",,1935
Mutiny on the Bounty,Frank Lloyd,,"Drama, Adventure",,1935
The Mystery of Edwin Drood,Stuart Walker,,"Drama, Mystery",,1935
Naughty Marietta,Robert Z. Leonard,,"Drama, Musical",,1935
Navy Wife,Allan Dwan,,Drama,,1935
A Night at the Opera,,,"Comedy, Musical",,1935
Night Life of the Gods,Lowell Sherman,,"Comedy, Fantasy",,1935
The Nitwits,George Stevens,,Comedy,,1935
No More Ladies,,,"Comedy, Romance",,1935
The Nut Farm,Melville W. Brown,,Comedy,,1935
O'Shaughnessy's Boy,Richard Boleslawski,,Drama,,1935
Oil for the Lamps of China,Mervyn LeRoy,,Drama,,1935
Old Man Rhythm,Edward Ludwig,,Musical,,1935
Once in a Blue Moon,,,"Comedy, Drama",,1935
One Frightened Night,Christy Cabanne,,"Comedy, Horror",,1935
One More Spring,Henry King,,Comedy drama,,1935
Orchids to You,William A. Seiter,,Drama,,1935
Our Little Girl,John S. Robertson,,Drama,,1935
The Pace That Kills,William A. O'Connor,,Drama,,1935
Paddy O'Day,Lewis Seiler,,Drama,,1935
Page Miss Glory,Mervyn LeRoy,,Romantic comedy,,1935
Paris in Spring,Lewis Milestone,,Comedy,,1935
Party Wire,Erle C. Kenton,,Comedy,,1935
People Will Talk,Alfred Santell,,Comedy,,1935
The People's Enemy,Crane Wilbur,,"Drama, Crime",,1935
Peter Ibbetson,Henry Hathaway,,Drama,,1935
Piernas de seda,John Boland,,Comedy,Spanish-language,1935
Princess O'Hara,David Burton,,Comedy,,1935
Private Worlds,Gregory La Cava,,Drama,,1935
Professional Soldier,Tay Garnett,,"Drama, Adventure",,1935
Public Hero No. 1,J. Walter Ruben,,"Drama, Crime",,1935
Rainbow's End,Norval Spencer,,Western,,1935
The Rainmakers,Fred Guiol,,Comedy,,1935
The Raven,Lew Landers,,"Drama, Horror",,1935
Reckless,Victor Fleming,,"Comedy, Musical",,1935
Red Salute,Sidney Lanfield,,Drama,,1935
Remember Last Night?,James Whale,,"Comedy, Mystery",,1935
Rendezvous,Sam Wood,,"Comedy, Drama",,1935
The Return of Peter Grimm,"George Nicholls, Jr.",,Drama,,1935
The Right to Live,William Keighley,,Drama,,1935
Roberta,William A. Seiter,,Musical,,1935
Rocky Mountain Mystery,Charles Barton,,Western,,1935
Romance in Manhattan,Stephen Roberts,,"Comedy, Drama",,1935
Rough Riding Ranger,Elmer Clifton,,Comady,,1935
Ruggles of Red Gap,Leo McCarey,,Comedy,,1935
Rustler's Paradise,Harry L. Fraser,,Western,,1935
The Scoundrel,,,"Comedy, Drama",,1935
Shanghai,James Flood,,"Comedy, Drama",,1935
She,,,"Adventure, Fantasy",,1935
She Couldn't Take It,Tay Garnett,,Comedy,,1935
She Gets Her Man,William Nigh,,"Comedy, Crime",,1935
She Married Her Boss,Gregory La Cava,,"Comedy, Drama",,1935
The Singer of Naples,,,Musical,Spanish language,1935
Smart Girl,Aubrey Scotto,,"Comedy, Drama",,1935
So Red the Rose,King Vidor,,Drama,,1935
Society Fever,Frank R. Strayer,,Comedy,,1935
Special Agent,William Keighley,,"Drama, Crime",,1935
Splendor,Elliott Nugent,,"Comedy, Drama",,1935
Star of Midnight,Stephen Roberts,,"Comedy, Mystery",,1935
Stars Over Broadway,William Keighley,,"Comedy, Musical",,1935
Steamboat Round the Bend,John Ford,,Comedy,,1935
Stolen Harmony,Alfred L. Werker,,"Comedy, Musical",,1935
Storm Over the Andes,Christy Cabanne,,"Drama, Adventure",,1935
Stormy,Lew Landers,,Western,,1935
Stranded,Frank Borzage,,Drama,,1935
Strangers All,Charles Vidor,,Drama,,1935
Sweet Music,Alfred E. Green,,Musical,,1935
A Tale of Two Cities,Jack Conway,,Drama,,1935
Ten Dollar Raise,George Marshall,,Comedy,,1935
Thanks a Million,Roy Del Ruth,,"Comedy, Musical",,1935
The Three Musketeers,Rowland V. Lee,,"Adventure, Action",,1935
Times Square Lady,George B. Seitz,,"Romance, Musical",,1935
To Beat the Band,Benjamin Stoloff,,"Comedy, Musical",,1935
Top Hat,Mark Sandrich,,"Comedy, Musical",,1935
Traveling Saleslady,Ray Enright,,Comedy,,1935
Tumbling Tumbleweeds,Joseph Kane,,Western,,1935
Twenty Dollars a Week,Wesley Ford,,"Comedy, Drama",,1935
Under Pressure,Raoul Walsh,,Drama,,1935
Under the Pampas Moon,James Tinling,,"Western, Musical",,1935
The Unwelcome Stranger,Phil Rosen,,Drama,[3],1935
Vanessa: Her Love Story,William K. Howard,,"Drama, Romance",,1935
Village Tale,John Cromwell,,Drama,,1935
The Virginia Judge,Edward Sedgwick,Marsha Hunt,Drama,,1935
Waterfront Lady,Joseph Santley,,Drama,,1935
Way Down East,Henry King,,Drama,,1935
The Wedding Night,King Vidor,,Drama,,1935
We're in the Money,Ray Enright,,Comedy,,1935
We're Only Human,James Flood,,Drama,,1935
Werewolf of London,Stuart Walker,,,,1935
West Point of the Air,Richard Rosson,,Drama,,1935
Westward Ho,Robert N. Bradbury,,Western,,1935
When a Man's a Man,Edward F. Cline,,Western,,1935
While the Patient Slept,Ray Enright,,Comedy,,1935
Whipsaw,,,"Comedy, Drama",,1935
The Whole Town's Talking,John Ford,,Comedy,,1935
Wings in the Dark,James Flood,,"Drama, Adventure",,1935
The Woman in Red,Robert Florey,,Drama,,1935
Woman Wanted,George B. Seitz,,Drama,,1935
Your Uncle Dudley,James Tinling,,Comedy,,1935
,,,,,1935
15 Maiden Lane,Allan Dwan,,"Drama, Crime",Paramount,1936
36 Hours to Kill,Eugene Forde,,Drama,,1936
Absolute Quiet,George B. Seitz,,"Comedy, Drama",MGM,1936
The Accusing Finger,James P. Hogan,,"Drama, Crime",Paramount,1936
Aces and Eights,Sam Newfield,,Western,,1936
After the Thin Man,W. S. Van Dyke,,"Comedy, Mystery",MGM,1936
All American Chump,Edwin L. Marin,,Comedy,MGM,1936
Along Came Love,Bert Lytell,,Comedy,Paramount,1936
And So They Were Married,Elliott Nugent,,"Comedy, Romance",,1936
Anthony Adverse,Mervyn LeRoy,,"Drama, Romance",,1936
Anything Goes,Lewis Milestone,,"Comedy, Musical",Paramount,1936
Banjo on My Knee,John Cromwell,,"Comedy, Musical",20th Century Fox,1936
Beloved Enemy,H. C. Potter,,Drama,United Artists,1936
Bengal Tiger,Louis King,,"Drama, Adventure",Warner Bros.,1936
Beyond the Caribbean,,,"Drama, Adventure",,1936
The Big Broadcast of 1937,Mitchell Leisen,,"Comedy, Musical",Paramount,1936
Big Brown Eyes,Raoul Walsh,,"Comedy, Mystery",Paramount,1936
The Big Game,"George Nicholls, Jr.",,,RKO,1936
The Big Noise,Frank McDonald,,Crime comedy,Fox,1936
The Big Show,Mack V. Wright,,"Western, Musical",Republic,1936
The Bohemian Girl,,,Comedy,MGM,1936
Border Flight,Otho Lovering,,"Drama, Adventure",Paramount,1936
Born to Dance,Roy Del Ruth,,"Comedy, Musical",MGM,1936
Born to Fight,Charles Hutchison,,Drama,,1936
The Bride Walks Out,Leigh Jason,,Comedy,RKO,1936
The Bridge of Sighs,Phil Rosen,,Drama,,1936
Brilliant Marriage,Phil Rosen,,Drama,Invincible Pictures,1936
Bullets or Ballots,William Keighley,,"Drama, Crime",First National,1936
Cain and Mabel,Lloyd Bacon,,Romantic comedy,,1936
Camille,George Cukor,,"Drama, Romance",MGM,1936
Can This Be Dixie?,George Marshall,,"Comedy, Musical",,1936
Captain Calamity,John Reinhardt,,"Adventure, Romance",,1936
Captain January,David Butler,,Musical,Fox,1936
Career Woman,Lewis Seiler,,Drama,,1936
The Case Against Mrs. Ames,William A. Seiter,,Drama,,1936
The Case of the Black Cat,William C. McGann,,"Drama, Mystery",Perry Mason,1936
Ceiling Zero,Howard Hawks,,"Drama, Adventure",,1936
The Charge of the Light Brigade,Michael Curtiz,,"Drama, Adventure",Warner Bros.,1936
Charlie Chan at the Circus,Harry Lachman,,"Comedy, Mystery",20th Century Fox,1936
Charlie Chan at the Opera,H. Bruce Humberstone,,"Comedy, Mystery",20th Century Fox,1936
Charlie Chan at the Race Track,H. Bruce Humberstone,,"Comedy, Mystery",20th Century Fox,1936
Charlie Chan's Secret,Gordon Wiles,,"Comedy, Mystery",,1936
Chatterbox,"George Nicholls, Jr.",,"Comedy, Drama",,1936
China Clipper,Ray Enright,,Drama,,1936
Colleen,Alfred E. Green,,"Comedy, Musical",Warner Bros.,1936
College Holiday,Frank Tuttle,,Comedy,Paramount,1936
Come and Get It,,,Drama,United Artists,1936
Conflict,David Howard,John Wayne,"Drama, Sport",Universal,1936
Counterfeit,Erle C. Kenton,,"Drama, Crime",,1936
The Country Doctor,Henry King,,Drama,,1936
Crack-Up,Malcolm St. Clair,,Drama,Fox,1936
Craig's Wife,Dorothy Arzner,,Drama,Columbia,1936
Crash Donovan,William Nigh,,"Drama, Crime",,1936
Dangerous Waters,Lambert Hillyer,,Drama,,1936
Daniel Boone,David Howard,,Western,RKO,1936
Death in the Air,Elmer Clifton,,"Drama, Mystery",,1936
Desire,Frank Borzage,,"Comedy, Drama",Paramount,1936
The Devil Is a Sissy,W.S. Van Dyke,,Comedy drama,MGM,1936
Devil's Squadron,Erle C. Kenton,,"Drama, Action",,1936
The Devil-Doll,Tod Browning,,Science fiction,MGM,1936
Dimples,William A. Seiter,,Musical,Fox,1936
Dodsworth,,,Drama,,1936
Don't Turn 'Em Loose,Ben Stoloff,,Comedy,RKO,1936
Doughnuts and Society,Lewis D. Collins,,Comedy,,1936
Down the Stretch,William Clemens,,Drama,,1936
Dracula's Daughter,Lambert Hillyer,,Horror,Universal,1936
Early to Bed,Norman Z. McLeod,,Comedy,Paramount,1936
Earthworm Tractors,Ray Enright,,Comedy,,1936
Easy Money,Phil Rosen,,Crime,,1936
Ellis Island,Phil Rosen,,"Drama, Crime",,1936
Empty Saddles,Lesley Selander,,Western,Universal,1936
Everybody's Old Man,James Flood,,"Comedy, Drama",,1936
Exclusive Story,George B. Seitz,,Drama,MGM,1936
F-Man,Edward F. Cline,,Comedy,,1936
A Face in the Fog,Robert F. Hill,,"Drama, Mystery",,1936
The Farmer in the Dell,Ben Holmes,,Comedy,RKO,1936
Fatal Lady,Edward Ludwig,,Drama,,1936
The First Baby,Lewis Seiler,,Comedy,,1936
Florida Special,Ralph Murphy,,"Comedy, Drama",,1936
Follow the Fleet,Mark Sandrich,,"Comedy, Musical",RKO,1936
Follow Your Heart,Aubrey Scotto,,"Drama, Musical",,1936
Forgotten Faces,E.A. Dupont,,Drama,Paramount,1936
Frankie and Johnnie,,,Drama,,1936
Freshman Love,William C. McGann,,"Comedy, Musical",,1936
From Nine to Nine,Edgar G. Ulmer,,Mystery,[1],1936
Fury,Fritz Lang,,"Drama, Crime",MGM,1936
The Gay Desperado,Rouben Mamoulian,,Comedy,,1936
Gambling with Souls,Elmer Clifton,,"Drama, Crime",,1936
The General Died at Dawn,Lewis Milestone,,"Drama, Adventure",Paramount,1936
The Girl on the Front Page,Harry Beaumont,,"Comedy, Drama",,1936
"Go West, Young Man",Henry Hathaway,,Comedy,Paramount,1936
Gold Diggers of 1937,,,Musical,Warner Bros.,1936
The Golden Arrow,Alfred E. Green,,"Comedy, Drama",,1936
The Gorgeous Hussy,Clarence Brown,,Drama,MGM,1936
Grand Jury,Albert S. Rogell,,Drama,,1936
The Great Ziegfeld,,,Musical Biography,Academy Award for Best Picture,1936
The Green Pastures,William Keighley,,Fantasy,,1936
Hearts Divided,Frank Borzage,,"Comedy, Musical",,1936
Her Master's Voice,Joseph Santley,,Comedy,,1936
Here Comes Trouble,Lewis Seiler,,Comedy,,1936
High Tension,Allan Dwan,,Comedy drama,,1936
His Brother's Wife,W. S. Van Dyke,,Drama,MGM,1936
Hollywood Boulevard,Robert Florey,,Drama,,1936
Hopalong Cassidy Returns,Nate Watt,,Western,Paramount,1936
Hot Money,William C. McGann,,Comedy,,1936
House of Secrets,Roland D. Reed,,"Drama, Mystery",,1936
Human Cargo,Allan Dwan,,Action,Fox,1936
I Married a Doctor,Archie Mayo,,Drama,,1936
The Invisible Ray,Lambert Hillyer,,Science fiction,Universal,1936
Isle of Fury,Frank McDonald,,"Drama, Adventure",,1936
It Had to Happen,Roy Del Ruth,,Drama,Fox,1936
The Jungle Princess,Wilhelm Thiele,,"Drama, Adventure",Paramount,1936
King of Burlesque,Sidney Lanfield,,"Comedy, Musical",,1936
The King Steps Out,Josef von Sternberg,,Musical,,1936
Ladies in Love,Edward H. Griffith,,"Comedy, Romance",Fox,1936
The Lady Consents,Stephen Roberts,,Melodrama,,1936
Lady of Secrets,Marion Gering,,Drama,,1936
The Last Outlaw,Christy Cabanne,,Western,,1936
The Last of the Mohicans,George B. Seitz,,"Drama, Adventure",United Artists,1936
The Lawless Nineties,Joseph Kane,,Western,Republic,1936
The Leathernecks Have Landed,Howard Bretherton,,"Drama, Adventure",,1936
Legion of Terror,Charles C. Coleman,,"Drama, Crime",,1936
Libeled Lady,Jack Conway,,"Comedy, Romance",,1936
Little Lord Fauntleroy,John Cromwell,,"Comedy, Drama",MGM,1936
Lloyd's of London,Henry King,,Historical,Fox,1936
